0.0024436,0.0090779,0.0063152,0.0022103,0.0076428,0.0084782,0.0084223,0.018948,0.013914,0.0084706,0.015662,0.0047603,0.014305,0.011937,0.011016,0.012025,0.014491,0.012891,0.0068531,0.01136,0.0063492,0.0052441,0.011107,0.0099554,0.012891,0.014703,0.0061698,0.005185,0.010454,0.011172,0.0084757,0.010258,0.0067581,0.0045551,0.0088798,0.01178,0.014276,0.011317,0.011652,0.012402,0.0068024,0.012528,0.015783,0.013527,0.01367,0.0092379,0.011627,0.014582,0.012879,0.0079794,0.016931,0.012261,0.01044,0.010875,0.015936,0.0094576,0.0087844,0.01519,0.016265,0.005763,0.0112,0.010214,0.0076507,0.010179,0.0077313,0.0057653,0.0075266,0.011882,0.0091284,0.011326,0.0061397,0.0067842,0.0029553,0.014095,0.0034675,0.011277,0.0019056,0.01757,0.0038359,0.0060945,0.0069205,0.0045173,0.0055895,0.0041896,0.0074114,0.011688,0.014839,0.011793,0.0073709,0.020697,0.017717,0.011024,0.0072778,0.010893,0.010857,0.012931,0.010583,0.0027481,0.0057516,0.013146
0.0090779,0.017995,0.0092845,0.0075933,0.01105,0.017113,0.0095086,0.0087537,0.00049683,0.0094805,0.0082625,0.011084,0.012926,0.014304,0.0036792,0.0093667,0.0086526,0.010803,0.0086123,0.010091,0.013879,0.0043463,0.016591,0.0063293,0.011187,0.013434,0.0093686,0.012098,0.0063948,0.002759,0.0072331,0.013033,0.0099793,0.010187,0.010507,0.020015,0.0025622,0.0025958,0.0085127,0.012498,0.005538,0.011213,0.010264,0.010238,0.010572,0.0063321,0.010952,0.010979,0.0058235,0.0086111,0.010175,0.018535,0.00749,0.009894,0.015911,0.0078264,0.019424,0.00038461,0.01342,0.013321,0.010829,0.015129,0.0077618,0.0063391,0.010495,0.013061,0.011043,0.0097419,0.011382,0.0077121,0.0037022,0.0064479,0.012964,0.0098263,0.0054455,0.016901,0.0051142,0.0091534,0.014202,0.011763,0.01692,0.0032898,0.012179,0.011373,0.0082106,0.0061949,0.0081103,0.018402,0.012049,0.007708,0.0075875,0.0086991,0.0090899,0.006562,0.0034621,0.01367,0.01345,0.0059797,0.018838,0.010662
0.0063152,0.0092845,0.014797,0.011508,0.0078008,0.0085921,0.01513,0.0076783,0.012533,0.011351,0.017325,0.01117,0.010864,0.011845,0.0062567,0.0099491,0.012501,0.013116,0.0090073,0.014554,0.011778,0.0078329,0.01394,0.0042886,0.017478,0.013111,0.006707,0.0076045,0.0028399,0.0068765,0.013821,0.0049156,0.017043,0.013747,0.013776,0.014568,0.008913,0.0071523,0.0076314,0.0031829,0.005327,0.0014753,0.010887,0.011718,0.010342,0.010354,0.0078604,0.013495,0.0054963,0.0088337,0.0094053,0.014093,0.011902,0.0050215,0.0054882,0.020002,0.0077661,0.0056112,0.010478,0.0072916,0.0067241,0.0011973,0.0081387,0.004112,0.016485,0.011956,0.011686,0.013597,0.013114,0.014767,0.0054546,0.0090766,0.013012,0.0076557,0.015836,0.0042433,0.0078654,0.0074094,0.009644,0.017427,0.0070514,0.012026,0.0070685,0.0070574,0.014099,0.0078762,0.00070606,0.015945,0.013205,0.01735,0.0098983,0.0084876,0.012671,0.014909,0.0082033,0.0039478,0.01396,0.0097837,0.006767,0.0079569
0.0022103,0.0075933,0.011508,0.017135,0.011925,0.0055165,0.0079928,0.0093201,0.0073379,0.016516,0.007767,0.015338,0.012332,0.0036334,0.016043,0.0071973,0.011739,0.014414,0.013864,0.010183,0.0089583,0.0064822,0.010815,0.0077701,0.014542,0.010733,0.017262,0.0083563,0.011117,0.014509,0.0034258,0.011534,0.01015,0.0043109,0.0073555,0.0108,0.015219,0.0049337,0.0076843,0.0042463,0.0072905,0.0085248,0.008441,0.0081044,0.0086255,0.0098727,0.010442,0.0093814,0.013246,0.0053449,0.015711,0.0075196,0.015248,0.018942,0.0055916,0.013477,0.016207,0.0067643,0.0098417,0.013141,0.014461,0.010149,0.0064246,0.0094058,0.0062858,0.0044873,0.0088406,0.0044786,0.010814,0.015013,0.010298,0.011129,0.010711,0.012154,0.011467,0.011086,0.0085677,0.0048203,0.010002,0.0050949,0.0079711,0.014418,0.0066112,0.0098222,0.0079833,0.010723,0.011719,0.014205,0.011516,0.010185,0.0075167,0.013446,0.014731,0.0070471,0.00525,0.0080121,0.013037,0.012849,0.0040981,0.011683
0.0076428,0.01105,0.0078008,0.011925,0.0075162,0.017205,0.016228,0.015865,0.0089002,0.0029782,0.01212,0.011808,0.010068,0.01054,0.0067787,0.00748,0.0056831,0.01392,0.016938,0.007336,0.013094,0.013333,0.00060641,0.0093264,0.0074875,0.010868,0.012881,0.0039398,0.012483,0.0040008,0.0066642,0.012385,0.005535,0.012215,0.010817,0.012048,0.017961,0.0072771,0.011243,0.00196,0.0061795,0.018867,0.0036321,0.012278,0.0091617,0.0092371,0.0061342,0.012323,0.004104,0.0094925,0.015153,0.012032,0.0071201,0.0060805,0.011083,0.016471,0.011026,0.01601,0.01133,0.01436,0.017089,0.0067051,0.012784,0.013275,0.0096878,0.012328,0.0095624,0.011005,0.01355,0.0097679,0.016662,0.014152,0.017009,0.0053902,0.016257,0.0085556,0.01301,0.016723,0.0076726,0.013499,0.0038979,0.0014095,0.0094029,0.0069704,0.011107,0.0089206,0.010404,0.0031313,0.0031976,0.01892,0.0055109,0.014529,0.009032,0.0078902,0.0052642,0.0059865,0.0058286,0.0073306,0.0027192,0.0058827
0.0084782,0.017113,0.0085921,0.0055165,0.017205,0.012226,0.0033364,0.012279,0.013639,0.016377,0.014334,0.0094013,0.011419,0.0017185,0.010358,0.010571,0.0028817,0.004395,0.010012,0.0072989,0.0059233,0.0094554,0.012432,0.0075577,0.010343,0.013241,0.006186,0.0048207,0.0084047,0.0053667,0.011914,0.0091682,0.0089936,0.002436,0.011754,0.0094907,0.0077283,0.0080424,0.012765,0.011323,0.010501,0.012382,0.012748,0.017565,0.010635,0.01752,0.0066891,0.0041765,0.0081871,0.0079099,0.0074034,0.01008,0.0056956,0.0038061,0.010322,0.0052183,0.0060775,0.015223,0.010923,0.00337,0.0072657,0.017382,0.013912,0.0083561,0.016166,0.012306,0.010477,0.0091698,0.0099947,0.0012842,0.0046838,0.0083856,0.01121,0.013456,0.011868,0.011179,0.015008,0.014797,0.0075275,0.0073977,0.01394,0.013099,0.017422,0.013459,0.014579,0.01224,0.010841,0.0090084,0.01234,0.012199,0.0085709,0.010156,0.0066139,0.0056032,0.011021,0.01591,0.013112,0.0043986,0.013502,0.00923
0.0084223,0.0095086,0.01513,0.0079928,0.016228,0.0033364,0.011426,0.00050544,0.010446,0.0034498,0.0093912,0.0060342,0.015834,0.010147,0.011009,0.010239,0.0095815,0.0063423,0.016833,0.013171,0.019332,0.012413,0.0073501,0.0075864,0.0078127,0.010728,0.013399,0.011933,0.012558,0.01244,0.011875,0.0091301,0.01358,0.0086805,0.017849,0.0094247,0.008179,0.0057926,0.01087,0.0067812,0.0061465,0.0080146,0.010924,0.004052,0.014999,0.0088389,0.014941,0.012757,0.016887,0.0070509,0.0097709,0.012722,0.0094073,0.012545,0.0082984,0.0046254,0.0028595,0.007382,0.0045883,0.012983,0.015601,0.0071341,0.0030767,0.0059194,0.0050569,0.0091288,0.011319,0.011019,0.0075433,0.0091451,0.011764,0.018073,0.012568,0.012392,0.0098311,0.0029237,0.0048132,0.010517,0.0071621,0.01584,0.0083084,0.014747,0.0026536,0.011691,0.0099963,0.014764,0.0171,0.0089289,0.010712,0.0077082,0.0083938,0.0042274,0.017411,0.0079145,0.011359,0.015082,0.0028821,0.0069006,0.014177,0.01168
0.018948,0.0087537,0.0076783,0.0093201,0.015865,0.012279,0.00050544,0.00021159,0.013251,0.011146,0.020323,0.014685,0.0083734,0.0050042,0.011592,0.003476,0.0001282,0.012588,0.010931,0.010546,0.017023,0.0063788,0.016802,0.018945,0.016738,0.015821,0.015545,0.0024707,0.01327,0.012611,0.010636,0.013712,0.0054864,0.01135,0.010412,0.014742,0.011503,0.013791,0.0056072,0.0058728,0.0092875,0.017623,0.0074793,0.0044382,0.0090599,0.012599,0.00517,0.0097817,0.017324,0.0016691,0.0070719,0.012312,0.019301,0.019822,0.012069,0.014667,0.0018732,0.014266,0.014559,0.0096949,0.011731,0.018708,0.007913,0.0041571,0.021034,0.008051,0.0015643,0.0089829,0.007791,0.0045539,0.017236,0.0022925,0.011376,0.0060019,0.011905,0.011717,0.012716,0.010791,0.0065977,0.016132,0.0049462,0.0072125,0.0067343,0.009658,0.0048408,0.0031816,0.0082544,0.0060914,0.0076541,0.0048563,0.019035,0.0036629,0.0068702,0.0097005,0.0054466,0.012576,0.0079693,0.0095567,0.0032063,0.0029091
0.013914,0.00049683,0.012533,0.0073379,0.0089002,0.013639,0.010446,0.013251,0.016941,0.015525,0.011156,0.014593,0.012117,0.007263,0.012836,0.0096365,0.0019168,0.0095731,0.006589,0.0073362,0.0085952,0.014601,0.012862,0.0020943,0.013754,0.013519,0.0067346,0.008744,0.0056118,0.0135,0.0091968,0.008175,0.010293,0.010005,0.016861,0.0079308,0.01243,0.013051,0.01058,0.015314,0.004139,0.0065063,0.0046035,0.013298,0.012773,0.010882,0.0084723,0.010781,0.0071284,0.013233,0.016383,0.0082428,0.0049766,0.008439,0.0068531,0.0040968,0.0039247,0.0086412,0.0093204,0.0094673,0.019105,0.0071905,0.013202,0.017375,0.0042824,0.0092713,0.0093435,0.0073951,0.0061409,0.0060768,0.0084439,0.0029228,0.016474,0.013572,0.0076851,0.0016189,0.011255,0.01771,0.0072491,0.013725,0.013692,0.0037814,0.0073393,0.015514,0.01098,0.015909,0.0038246,0.011538,0.011933,0.010226,0.0070521,0.014457,0.016199,0.0068864,0.010181,0.0099475,0.0089792,0.0065656,0.0085812,0.014358
0.0084706,0.0094805,0.011351,0.016516,0.0029782,0.016377,0.0034498,0.011146,0.015525,7.0317e-05,0.007087,0.014105,0.0062824,0.011415,0.0069645,0.0038263,0.017066,0.014752,0.013222,0.0080869,0.015007,0.0051675,0.0060251,0.010101,0.017103,0.011463,0.0071179,0.0083704,0.0028886,0.010591,0.012457,0.0099206,0.013287,0.011503,0.0050542,0.011058,0.012576,0.0032723,0.0092673,0.011106,0.0064014,0.004137,0.010782,0.009253,0.0076982,0.0061642,0.0139,0.01052,0.0088058,0.0077791,0.0095988,0.012377,0.018539,0.013924,0.0057742,0.010233,0.0051182,0.0080329,0.011936,0.017321,0.0086767,0.014229,0.012415,0.011817,0.011734,0.012393,0.0097595,0.010548,0.0072343,0.0049368,0.005184,0.011692,0.014122,0.0092936,0.0073024,0.0040388,0.016292,0.0072436,0.0062337,0.013527,0.01785,0.004007,0.012134,0.013192,0.018565,0.0055149,0.0057849,0.012796,0.016315,0.010491,0.011696,0.0044361,0.0084701,0.013918,0.011038,0.0021014,0.018423,0.0077408,0.0046522,0.012399
